"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Biotin","Rising",-0.937279779165247,0.611111111111111,0.611111111111111,"anti_aging",0.937279779165247,"Heart",123,4.10510389991876e-06,92,0.00219074047027896,0.0049466284821661,0.00384427327741124,125
"Cyproheptadine","Rising",1.12468823595475,0.259174311926606,0.259174311926606,"posi_aging",1.12468823595475,"Heart",70,1.57062639104268e-06,148,0.00838323353293413,0.000809192425958894,0.00383880886874899,126
"Arbutin","Rising",-1.13764523985761,0.239344262295082,0.239344262295082,"anti_aging",1.13764523985761,"Heart",66,1.29517616052011e-06,166,0.00925421883505716,7.21448668927212e-05,0.0037449744541585,127
"Levonorgestrel","Rising",0.958251580611771,0.547738693467337,0.547738693467337,"posi_aging",0.958251580611771,"Heart",117,4.05497374140308e-06,96,0.00261016428681099,0.00449101796407186,0.00373867649316751,128
"Thiothixene","Rising",-1.12832937095745,0.247737556561086,0.247737556561086,"anti_aging",1.12832937095745,"Heart",67,1.50317784547423e-06,163,0.00902672267405488,0.000183681716321958,0.00372089809941513,129
"Bromocriptine","Rising",1.08724055799948,0.326754385964912,0.326754385964912,"posi_aging",1.08724055799948,"Heart",80,1.69807862121047e-06,131,0.00658682634730539,0.00169127394066828,0.00364949490332313,130
"Physostigmine","Rising",0.87576900642987,0.736318407960199,0.736318407960199,"posi_aging",0.87576900642987,"Heart",139,4.1386463955523e-06,90,0.00124929996122862,0.00518962075848303,0.00361349243958127,131
"Clozapine","Rising",-1.07177802453034,0.279279279279279,0.279279279279279,"anti_aging",1.07177802453034,"Heart",87,1.83645196109207e-06,123,0.00557505678298575,0.00219074047027896,0.00354446699536167,132
"Mitotane","Rising",0.93801994106033,0.598654708520179,0.598654708520179,"posi_aging",0.93801994106033,"Heart",122,4.04483652294716e-06,97,0.00225777952292137,0.00438298660411137,0.00353290377163537,133
"Maprotiline","Rising",1.07336356764985,0.340788072417465,0.340788072417465,"posi_aging",1.07336356764985,"Heart",85,1.62659046837839e-06,139,0.00584712927087002,0.00124929996122862,0.00308843168508518,134
"Homosalate","Rising",0.928832007878145,0.607512953367876,0.607512953367876,"posi_aging",0.928832007878145,"Heart",127,3.93474758014578e-06,103,0.00193314159083408,0.00377885006685658,0.00304056667644758,135
